"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
159,"CLAUDE BILLARD",0,"CLAUDE BILLARD",0,"CLAUDE BILLARD",0,"CLAUDE BILLARD",0
160,"CLAUDE DESBONS",0,"CLAUDE DESBONS",0,"CLAUDE DESBONS",0,"CLAUDE DESBONS",0
161,"CLAUDE GATIGNOL",0,"CLAUDE GATIGNOL",0,"CLAUDE GATIGNOL",0,"CLAUDE GATIGNOL",0
162,"CLAUDE HOARAU",0,"CLAUDE HOARAU",0,"CLAUDE HOARAU",0,"CLAUDE HOARAU",0
163,"CLAUDE JACQUOT",0,"CLAUDE JACQUOT",0,"CLAUDE JACQUOT",0,"CLAUDE JACQUOT",0
164,"CLAUDE LANFRANCA",0,"CLAUDE LANFRANCA",0,"CLAUDE LANFRANCA",0,"CLAUDE LANFRANCA",0
165,"CLAUDINE LEDOUX",0,"CLAUDINE LEDOUX",0,"CLAUDINE LEDOUX",0,"CLAUDINE LEDOUX",0
166,"CONCHITA LACUEY",0,"CONCHITA LACUEY",0,"CONCHITA LACUEY",0,"CONCHITA LACUEY",0
167,"DAMIEN ALARY",0,"DAMIEN ALARY",0,"DAMIEN ALARY",0,"DAMIEN ALARY",0
168,"DANIEL BOISSERIE",0,"DANIEL BOISSERIE",0,"DANIEL BOISSERIE",0,"DANIEL BOISSERIE",0
169,"DANIEL CHEVALLIER",0,"DANIEL CHEVALLIER",0,"DANIEL CHEVALLIER",0,"DANIEL CHEVALLIER",0
170,"DANIEL FEURTET",0,"DANIEL FEURTET",0,"DANIEL FEURTET",0,"DANIEL FEURTET",0
171,"DANIEL MARCOVITCH",0,"DANIEL MARCOVITCH",0,"DANIEL MARCOVITCH",0,"DANIEL MARCOVITCH",0
172,"DANIEL PAUL",0,"DANIEL PAUL",0,"DANIEL PAUL",0,"DANIEL PAUL",0
173,"DANIEL VACHEZ",0,"DANIEL VACHEZ",0,"DANIEL VACHEZ",0,"DANIEL VACHEZ",0
174,"DANIELLE BOUSQUET",0,"DANIELLE BOUSQUET",0,"DANIELLE BOUSQUET",0,"DANIELLE BOUSQUET",0
175,"DENIS JACQUAT",0,"DENIS JACQUAT",0,"DENIS JACQUAT",0,"DENIS JACQUAT",0
176,"DIDIER BOULAUD",0,"DIDIER BOULAUD",0,"DIDIER BOULAUD",0,"DIDIER BOULAUD",0
177,"DIDIER CHOUAT",0,"DIDIER CHOUAT",0,"DIDIER CHOUAT",0,"DIDIER CHOUAT",0
178,"DIDIER JULIA",0,"DIDIER JULIA",0,"DIDIER JULIA",0,"DIDIER JULIA",0
179,"DIDIER MATHUS",0,"DIDIER MATHUS",0,"DIDIER MATHUS",0,"DIDIER MATHUS",0
180,"DIDIER MIGAUD",0,"DIDIER MIGAUD",0,"DIDIER MIGAUD",0,"DIDIER MIGAUD",0
181,"DIDIER QUENTIN",0,"DIDIER QUENTIN",0,"DIDIER QUENTIN",0,"DIDIER QUENTIN",0
182,"DOMINIQUE BAERT",0,"DOMINIQUE BAERT",0,"DOMINIQUE BAERT",0,"DOMINIQUE BAERT",0
183,"DOMINIQUE BAUDIS",0,"DOMINIQUE BAUDIS",0,"DOMINIQUE BAUDIS",0,"DOMINIQUE BAUDIS",0
184,"DOMINIQUE CAILLAUD",0,"DOMINIQUE CAILLAUD",0,"DOMINIQUE CAILLAUD",0,"DOMINIQUE CAILLAUD",0
185,"DOMINIQUE DORD",0,"DOMINIQUE DORD",0,"DOMINIQUE DORD",0,"DOMINIQUE DORD",0
186,"DOMINIQUE DUPILET",0,"DOMINIQUE DUPILET",0,"DOMINIQUE DUPILET",0,"DOMINIQUE DUPILET",0
187,"DOMINIQUE GILLOT",0,"DOMINIQUE GILLOT",0,"DOMINIQUE GILLOT",0,"DOMINIQUE GILLOT",0
188,"DOMINIQUE PAILLE",0,"DOMINIQUE PAILLE",0,"DOMINIQUE PAILLE",0,"DOMINIQUE PAILLE",0
189,"DOMINIQUE PERBEN",0,"DOMINIQUE PERBEN",0,"DOMINIQUE PERBEN",0,"DOMINIQUE PERBEN",0
190,"EDMOND HERVE",0,"EDMOND HERVE",0,"EDMOND HERVE",0,"EDMOND HERVE",0
191,"EMILE BLESSIG",0,"EMILE BLESSIG",0,"EMILE BLESSIG",0,"EMILE BLESSIG",0
192,"EMILE VERNAUDON",0,"EMILE VERNAUDON",0,"EMILE VERNAUDON",0,"EMILE VERNAUDON",0
193,"ERIC BESSON",0,"ERIC BESSON",0,"ERIC BESSON",0,"ERIC BESSON",0
194,"ERIC DOLIGE",0,"ERIC DOLIGE",0,"ERIC DOLIGE",0,"ERIC DOLIGE",0
195,"ERNEST MOUTOUSSAMY",0,"ERNEST MOUTOUSSAMY",0,"ERNEST MOUTOUSSAMY",0,"ERNEST MOUTOUSSAMY",0
196,"ETIENNE PINTE",0,"ETIENNE PINTE",0,"ETIENNE PINTE",0,"ETIENNE PINTE",0
197,"FELIX LEYZOUR",0,"FELIX LEYZOUR",0,"FELIX LEYZOUR",0,"FELIX LEYZOUR",0
198,"FRANCIS DELATTRE",0,"FRANCIS DELATTRE",0,"FRANCIS DELATTRE",0,"FRANCIS DELATTRE",0
199,"FRANCIS HAMMEL",0,"FRANCIS HAMMEL",0,"FRANCIS HAMMEL",0,"FRANCIS HAMMEL",0
200,"FRANCK BOROTRA",0,"FRANCK BOROTRA",0,"FRANCK BOROTRA",0,"FRANCK BOROTRA",0
201,"FRANCK DHERSIN",0,"FRANCK DHERSIN",0,"FRANCK DHERSIN",0,"FRANCK DHERSIN",0
202,"FRANCK MARLIN",0,"FRANCK MARLIN",0,"FRANCK MARLIN",0,"FRANCK MARLIN",0
203,"FRANCOIS ASENSI",0,"FRANCOIS ASENSI",0,"FRANCOIS ASENSI",0,"FRANCOIS ASENSI",0
